"PID","MS_SubClass","MS_Zoning","Lot_Frontage","Lot_Area","Street","Alley","Lot_Shape","Land_Contour","Utilities","Lot_Config","Land_Slope","Neighborhood","Condition_1","Condition_2","Bldg_Type","House_Style","Overall_Qual","Overall_Cond","Year_Built","Year_Remod_Add","Roof_Style","Roof_Matl","Exterior_1st","Exterior_2nd","Mas_Vnr_Type","Mas_Vnr_Area","Exter_Qual","Exter_Cond","Foundation","Bsmt_Qual","Bsmt_Cond","Bsmt_Exposure","BsmtFin_Type_1","BsmtFin_SF_1","BsmtFin_Type_2","BsmtFin_SF_2","Bsmt_Unf_SF","Total_Bsmt_SF","Heating","Heating_QC","Central_Air","Electrical","First_Flr_SF","Second_Flr_SF","Low_Qual_Fin_SF","Gr_Liv_Area","Bsmt_Full_Bath","Bsmt_Half_Bath","Full_Bath","Half_Bath","Bedroom_AbvGr","Kitchen_AbvGr","Kitchen_Qual","TotRms_AbvGrd","Functional","Fireplaces","Fireplace_Qu","Garage_Type","Garage_Yr_Blt","Garage_Finish","Garage_Cars","Garage_Area","Garage_Qual","Garage_Cond","Paved_Drive","Wood_Deck_SF","Open_Porch_SF","Enclosed_Porch","Three_season_porch","Screen_Porch","Pool_Area","Pool_QC","Fence","Misc_Feature","Misc_Val","Mo_Sold","Year_Sold","Sale_Type","Sale_Condition","Longitude","Latitude","Sale_Price"
535126140,"Two_Story_1946_and_Newer","Residential_Low_Density",90,14670,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","Two_Story","Above_Average","Good",1966,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",410,"Good","Good","CBlock","Typical","Typical","No","BLQ",2,"Unf",0,529,1104,"GasA","Excellent","Y","SBrkr",1104,884,0,1988,0,0,2,1,4,1,"Good",9,"Typ",1,"Good","Attchd",1966,"RFn",2,480,"Typical","Typical","Paved",0,230,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,8,2008,"WD ","Normal",-93.615614,42.046572,227000
535150210,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,7390,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Good",1955,1955,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",151,"Typical","Typical","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,196,1098,"GasA","Typical","Y","SBrkr",1098,0,0,1098,1,0,1,0,3,1,"Typical",6,"Typ",0,"No_Fireplace","Attchd",1955,"Unf",1,260,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,7,2008,"WD ","Normal",-93.617179,42.042373,135000
535150280,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",71,9204,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Average",1963,1963,"Gable","CompShg","HdBoard","HdBoard","None",0,"Typical","Typical","CBlock","Typical","Typical","No","BLQ",2,"Rec",872,247,1144,"GasA","Typical","Y","SBrkr",1144,0,0,1144,1,0,1,1,3,1,"Typical",6,"Typ",0,"No_Fireplace","Detchd",1962,"Unf",1,336,"Typical","Typical","Paved",0,88,0,0,0,0,"No_Pool","No_Fence","None",0,8,2008,"COD","Normal",-93.6193303,42.0423032,124000
535151160,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",70,7763,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Good",1962,1980,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Good","CBlock","Typical","Typical","No","Rec",6,"BLQ",108,319,931,"GasA","Typical","Y","SBrkr",1283,0,0,1283,1,0,1,0,3,1,"Typical",6,"Typ",0,"No_Fireplace","Detchd",1980,"Unf",2,506,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,10,2008,"WD ","Normal",-93.619022,42.044736,140000
535152200,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",74,8856,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Below_Average",1957,1957,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",143,"Typical","Typical","CBlock","Typical","Typical","No","ALQ",1,"LwQ",52,503,1176,"GasA","Typical","Y","SBrkr",1176,0,0,1176,1,0,1,0,3,1,"Typical",6,"Typ",2,"Good","Attchd",1957,"RFn",1,292,"Typical","Typical","Paved",0,88,0,0,95,0,"No_Pool","No_Fence","None",0,5,2008,"WD ","Normal",-93.618634,42.043988,136500
535153140,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",82,9840,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Good",1959,1998,"Gable","CompShg","HdBoard","HdBoard","None",0,"Typical","Typical","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,195,1248,"GasA","Typical","Y","SBrkr",1440,0,0,1440,1,0,2,0,2,1,"Good",7,"Typ",0,"No_Fireplace","Attchd",1959,"RFn",1,480,"Typical","Typical","Paved",150,0,0,0,256,0,"No_Pool","No_Fence","None",0,6,2008,"WD ","Normal",-93.617544,42.044791,185000
535153150,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",76,9120,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Above_Average","Above_Average",1958,1958,"Hip","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,599,1261,"GasA","Excellent","Y","SBrkr",1261,0,0,1261,1,0,1,0,3,1,"Typical",6,"Typ",1,"Typical","Attchd",1958,"RFn",2,433,"Typical","Typical","Paved",0,0,0,0,288,0,"No_Pool","No_Fence","Shed",1400,11,2008,"WD ","Normal",-93.617543,42.044853,163000
535176100,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",90,13200,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","North_Ames","Feedr","Norm","OneFam","One_Story","Above_Average","Above_Average",1958,1958,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",187,"Typical","Typical","CBlock","Typical","Typical","No","LwQ",4,"Unf",0,437,1395,"GasA","Excellent","Y","SBrkr",1570,0,0,1570,1,0,1,0,3,1,"Typical",5,"Typ",1,"Typical","Attchd",1958,"RFn",2,441,"Typical","Typical","Paved",490,0,0,0,0,0,"No_Pool","No_Fence","None",0,5,2008,"WD ","Normal",-93.613222,42.044304,166800
535178060,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",72,9000,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Above_Average","Average",1956,1956,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",74,"Typical","Typical","CBlock","Good","Typical","No","LwQ",4,"Unf",0,580,1196,"GasA","Good","Y","FuseA",1196,0,0,1196,1,0,1,0,2,1,"Typical",6,"Typ",1,"Good","Attchd",1956,"RFn",1,297,"Typical","Typical","Paved",0,44,0,0,0,0,"No_Pool","No_Fence","None",0,5,2008,"WD ","Normal",-93.614856,42.042187,139000
535179060,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",80,11900,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Above_Average","Average",1957,1957,"Gable","CompShg","HdBoard","HdBoard","BrkFace",387,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"Unf",0,352,1392,"GasA","Typical","Y","FuseA",1392,0,0,1392,1,0,1,1,3,1,"Typical",6,"Typ",2,"Good","Attchd",1957,"RFn",2,458,"Typical","Typical","Paved",0,0,0,0,192,0,"No_Pool","No_Fence","None",0,6,2008,"WD ","Normal",-93.613077,42.0438199,166000
535180100,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",75,9464,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Above_Average","Good",1958,1958,"Hip","CompShg","MetalSd","MetalSd","BrkFace",135,"Typical","Good","CBlock","Typical","Typical","No","BLQ",2,"Unf",0,510,1080,"GasA","Good","Y","SBrkr",1080,0,0,1080,0,0,1,0,3,1,"Typical",5,"Typ",0,"No_Fireplace","Attchd",1958,"Unf",1,288,"Typical","Typical","Paved",0,0,0,0,130,0,"No_Pool","No_Fence","None",0,6,2008,"WD ","Normal",-93.612394,42.042023,136000
535180120,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",75,10425,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Average",1956,1958,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"Unf",0,330,1104,"GasA","Good","Y","SBrkr",1104,0,0,1104,1,0,1,0,3,1,"Typical",5,"Typ",0,"No_Fireplace","Attchd",1956,"RFn",1,384,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,4,2008,"WD ","Normal",-93.613383,42.042304,133000
535301080,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",60,11556,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Above_Average",1952,1952,"Gable","CompShg","MetalSd","MetalSd","Stone",52,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"Unf",0,572,720,"GasA","Excellent","Y","FuseA",882,0,0,882,1,0,1,0,2,1,"Good",4,"Typ",0,"No_Fireplace","Attchd",1952,"Unf",1,240,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,5,2008,"WD ","Normal",-93.617238,42.040479,116000
535302130,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",102,9373,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Above_Average",1953,1953,"Gable","CompShg","MetalSd","MetalSd","BrkFace",84,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"LwQ",196,456,1152,"GasA","Typical","Y","SBrkr",1152,0,0,1152,0,0,1,1,3,1,"Typical",6,"Typ",0,"No_Fireplace","Detchd",1971,"Unf",2,636,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,5,2008,"WD ","Normal",-93.617084,42.040301,137500
535302140,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,12774,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Sev","North_Ames","Norm","Norm","OneFam","One_Story","Average","Average",1953,1953,"Hip","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","PConc","Typical","Typical","No","BLQ",2,"LwQ",128,232,984,"GasW","Typical","N","SBrkr",950,0,0,950,0,0,1,0,2,1,"Typical",5,"Typ",0,"No_Fireplace","Detchd",1953,"Unf",2,400,"Typical","Typical","Paved",0,32,0,0,0,0,"No_Pool","Good_Wood","None",0,7,2008,"WD ","Normal",-93.617086,42.040391,130000
535303030,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",95,14250,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Above_Average","Average",1957,1957,"Gable","CompShg","Plywood","Plywood","BrkFace",360,"Typical","Typical","CBlock","Typical","Typical","No","Unf",7,"Unf",0,998,998,"GasA","Typical","Y","SBrkr",1790,0,0,1790,0,0,2,0,3,1,"Typical",6,"Typ",2,"Good","Attchd",1957,"Fin",2,540,"Typical","Typical","Paved",0,40,0,0,0,0,"No_Pool","No_Fence","Shed",1500,9,2008,"WD ","Normal",-93.6194043,42.0404436,180000
535305030,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",60,7350,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Good",1951,1951,"Gable","CompShg","HdBoard","HdBoard","None",0,"Typical","Typical","CBlock","Typical","Typical","Mn","ALQ",1,"Unf",0,100,952,"GasA","Typical","Y","SBrkr",952,0,0,952,1,0,1,0,2,1,"Typical",4,"Typ",0,"No_Fireplace","Detchd",1988,"Unf",2,840,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,6,2008,"COD","Abnorml",-93.615621,42.039531,139000
535305160,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",57,7677,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Average",1953,1953,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","Typical","CBlock","Typical","Typical","No","BLQ",2,"Unf",0,203,773,"GasA","Good","Y","SBrkr",773,0,0,773,0,0,1,0,2,1,"Typical",4,"Typ",0,"No_Fireplace","Attchd",1953,"Unf",1,240,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,4,2008,"WD ","Abnorml",-93.61707,42.038516,110000
535327230,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",71,8838,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Fair",1957,1982,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","BrkTil","No_Basement","No_Basement","No_Basement","No_Basement",5,"No_Basement",0,0,0,"GasA","Good","Y","SBrkr",1764,0,0,1764,0,0,2,1,4,1,"Typical",7,"Maj2",1,"Typical","Attchd",1957,"Fin",1,301,"Typical","Typical","Paved",0,72,0,0,0,0,"No_Pool","No_Fence","None",0,10,2008,"WD ","Normal",-93.612264,42.039445,100000
535352080,"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",80,8480,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_and_Half_Fin","Average","Average",1947,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"Unf",0,390,832,"GasA","Typical","Y","SBrkr",832,384,0,1216,0,0,1,0,2,1,"Typical",6,"Typ",0,"No_Fireplace","Detchd",1947,"Unf",1,336,"Typical","Typical","Paved",158,0,102,0,0,0,"No_Pool","No_Fence","None",0,10,2008,"COD","Abnorml",-93.6165173,42.0372039,118500
535354200,"Duplex_All_Styles_and_Ages","Residential_Low_Density",76,12436,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","Duplex","One_Story","Average","Average",1957,1957,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Unf",7,"Unf",0,1824,1824,"GasA","Fair","Y","FuseA",1824,0,0,1824,0,0,2,0,5,2,"Typical",9,"Typ",0,"No_Fireplace","Detchd",1958,"Unf",2,484,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,1,2008,"WD ","Normal",-93.618457,42.03471,146000
535375140,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",60,10122,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Old_Town","Norm","Norm","OneFam","One_Story","Below_Average","Above_Average",1948,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","Slab","No_Basement","No_Basement","No_Basement","No_Basement",5,"No_Basement",0,0,0,"GasA","Typical","N","SBrkr",869,0,0,869,0,0,1,0,1,1,"Typical",3,"Typ",0,"No_Fireplace","Detchd",1948,"Unf",1,390,"Fair","Typical","Dirt_Gravel",0,0,66,0,0,0,"No_Pool","Good_Privacy","None",0,8,2008,"WD ","Normal",-93.615484,42.037302,89900
535375160,"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",45,7506,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Old_Town","Norm","Norm","OneFam","One_and_Half_Fin","Average","Very_Good",1925,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","Good","PConc","Typical","Typical","No","Unf",7,"Unf",0,747,747,"GasA","Typical","Y","SBrkr",747,412,0,1159,0,0,1,0,3,1,"Typical",5,"Typ",0,"No_Fireplace","Detchd",1932,"Unf",1,288,"Fair","Typical","Dirt_Gravel",84,0,96,0,0,0,"No_Pool","No_Fence","None",0,5,2008,"WD ","Normal",-93.615484,42.037459,114000
535380050,"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",60,10930,"Pave","Gravel","Regular","Bnk","AllPub","Inside","Gtl","North_Ames","Artery","Norm","OneFam","One_and_Half_Fin","Average","Above_Average",1945,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","CBlock","Typical","Typical","No","BLQ",2,"Unf",0,333,913,"GasA","Typical","Y","FuseA",1048,510,0,1558,1,0,1,1,3,1,"Typical",6,"Typ",1,"Typical","Attchd",1962,"Unf",1,288,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,4,2008,"WD ","Normal",-93.61076,42.035893,140000
535380110,"One_Story_1945_and_Older","Residential_Low_Density",60,5400,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Old_Town","Norm","Norm","OneFam","One_Story","Below_Average","Good",1940,2005,"Gambrel","CompShg","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Typical","Typical","No","Unf",7,"Unf",0,672,672,"GasA","Good","Y","SBrkr",672,0,0,672,0,0,1,0,2,1,"Typical",4,"Typ",0,"No_Fireplace","Detchd",1997,"Unf",1,308,"Typical","Typical","Dirt_Gravel",88,108,0,0,0,0,"No_Pool","No_Fence","None",0,7,2008,"WD ","Normal",-93.612269,42.035723,86900
535380140,"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",60,10836,"Pave","Gravel","Regular","Lvl","AllPub","Inside","Gtl","Old_Town","Norm","Norm","OneFam","One_and_Half_Fin","Average","Average",1922,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","BrkTil","Typical","Typical","No","Unf",7,"Unf",0,892,892,"GasA","Excellent","Y","SBrkr",1254,182,0,1436,0,1,1,0,3,1,"Typical",7,"Typ",1,"Good","Detchd",1968,"Unf",4,1488,"Fair","Typical","Dirt_Gravel",0,0,100,0,0,0,"No_Pool","Good_Wood","None",0,6,2008,"WD ","Normal",-93.612265,42.035938,139000
535383100,"Two_Family_conversion_All_Styles_and_Ages","Residential_Low_Density",60,10800,"Pave","Gravel","Regular","Lvl","AllPub","Inside","Gtl","Old_Town","Norm","Norm","TwoFmCon","Two_Story","Below_Average","Good",1900,2000,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","BrkTil","No_Basement","No_Basement","No_Basement","No_Basement",5,"No_Basement",0,0,0,"GasA","Typical","N","FuseA",694,600,0,1294,0,0,2,0,3,2,"Typical",7,"Typ",0,"No_Fireplace","No_Garage",NA,"No_Garage",0,0,"No_Garage","No_Garage","Dirt_Gravel",220,114,210,0,0,0,"No_Pool","No_Fence","None",0,8,2008,"WD ","Normal",-93.612253,42.035222,106250
535402120,"Two_Story_1946_and_Newer","Residential_Low_Density",70,9247,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","Two_Story","Above_Average","Above_Average",1962,1962,"Gable","CompShg","HdBoard","HdBoard","BrkFace",318,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"Unf",0,539,858,"GasA","Excellent","Y","SBrkr",858,858,0,1716,0,0,1,1,4,1,"Typical",8,"Typ",1,"Good","Attchd",1962,"Fin",2,490,"Typical","Typical","Paved",0,84,0,0,120,0,"No_Pool","No_Fence","None",0,3,2008,"WD ","Normal",-93.607422,42.040021,171000
535403010,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",78,10180,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","North_Ames","Feedr","Norm","OneFam","One_Story","Average","Above_Average",1968,1968,"Gable","CompShg","HdBoard","Plywood","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"Unf",0,168,912,"GasA","Typical","Y","SBrkr",1044,0,0,1044,0,1,1,1,3,1,"Typical",5,"Typ",1,"Fair","Attchd",1990,"Fin",2,372,"Typical","Typical","Paved",200,48,0,0,0,0,"No_Pool","Good_Wood","Shed",450,6,2008,"WD ","Normal",-93.610663,42.040142,139000
535425060,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",76,11355,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Good","Good",1958,2001,"Gable","Tar&Grv","HdBoard","HdBoard","BrkFace",125,"Typical","Typical","CBlock","Typical","Typical","No","BLQ",2,"Unf",0,675,1312,"GasA","Excellent","Y","SBrkr",1312,0,0,1312,0,0,1,1,3,1,"Typical",6,"Typ",1,"Good","Attchd",1958,"RFn",2,495,"Typical","Typical","Paved",0,304,144,0,0,0,"No_Pool","Minimum_Privacy","Othr",6500,4,2008,"WD ","Normal",-93.605189,42.041173,186000
535426260,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,10920,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Above_Average","Average",1960,1960,"Hip","CompShg","MetalSd","MetalSd","BrkFace",212,"Typical","Typical","CBlock","Typical","Typical","No","BLQ",2,"Unf",0,520,1253,"GasA","Typical","Y","SBrkr",1253,0,0,1253,1,0,1,1,2,1,"Typical",5,"Typ",1,"Fair","Attchd",1960,"RFn",1,352,"Typical","Typical","Paved",0,213,176,0,0,0,"No_Pool","Good_Wood","None",0,5,2008,"WD ","Normal",-93.605659,42.038686,157000
535426350,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,12929,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Above_Average","Above_Average",1960,1993,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",276,"Typical","Typical","CBlock","Typical","Typical","Gd","GLQ",3,"Unf",0,384,1081,"GasA","Typical","Y","SBrkr",1081,0,0,1081,1,0,1,0,3,1,"Typical",5,"Typ",0,"No_Fireplace","CarPort",1960,"Unf",1,401,"Typical","Typical","Paved",36,82,0,0,0,0,"No_Pool","No_Fence","None",0,6,2008,"WD ","Normal",-93.607174,42.039987,148000
535427070,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",313,27650,"Pave","No_Alley_Access","Moderately_Irregular","HLS","AllPub","Inside","Mod","North_Ames","PosA","Norm","OneFam","One_Story","Good","Good",1960,2007,"Flat","Tar&Grv","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","CBlock","Good","Typical","Gd","GLQ",3,"Unf",0,160,585,"GasA","Excellent","Y","SBrkr",2069,0,0,2069,1,0,2,0,4,1,"Good",9,"Typ",1,"Good","Attchd",1960,"RFn",2,505,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,11,2008,"WD ","Normal",-93.604106,42.039568,242000
535451010,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",74,8892,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Good",1953,1996,"Gable","CompShg","WdShing","Wd Shng","None",0,"Good","Typical","Stone","Typical","Typical","Av","Unf",7,"Unf",0,105,105,"GasA","Good","Y","SBrkr",910,0,0,910,0,0,1,0,3,1,"Good",5,"Typ",0,"No_Fireplace","Attchd",1953,"Unf",2,414,"Typical","Typical","Paved",196,0,150,0,0,0,"No_Pool","Good_Wood","None",0,10,2008,"WD ","Normal",-93.608219,42.03807,116000
535451050,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",60,7200,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Good",1951,1951,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","CBlock","Fair","Typical","No","LwQ",4,"Unf",0,444,876,"GasA","Typical","Y","SBrkr",876,0,0,876,0,0,1,0,2,1,"Typical",5,"Typ",1,"Typical","Detchd",1972,"Unf",2,576,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,2,2008,"WD ","Abnorml",-93.607957,42.037125,94000
535451230,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",60,7200,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Average",1950,1950,"Hip","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","CBlock","No_Basement","No_Basement","No_Basement","No_Basement",5,"No_Basement",0,0,0,"GasA","Good","Y","SBrkr",1048,0,0,1048,0,0,1,0,3,1,"Typical",7,"Min1",0,"No_Fireplace","Detchd",1950,"Unf",2,420,"Typical","Typical","Paved",0,27,0,0,0,0,"No_Pool","No_Fence","None",0,7,2008,"WD ","Normal",-93.608909,42.037104,98300
535452120,"Split_or_Multilevel","Residential_Low_Density",70,7910,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","SLvl","Average","Average",1960,1960,"Hip","CompShg","BrkFace","HdBoard","None",0,"Typical","Typical","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,409,1075,"GasA","Good","Y","SBrkr",1507,0,0,1507,0,0,2,0,4,1,"Typical",7,"Maj1",0,"No_Fireplace","Basment",1960,"Unf",1,404,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","Good_Wood","None",0,8,2008,"WD ","Normal",-93.60688,42.035813,127000
